transaction_id,order_id,transaction_date,transaction_type,amount,currency,payment_method,payment_reference,merchant_id,processor_response,processor_fee,is_processed,created_at,updated_at
TXN_00003027,ORD_00000207,2024-08-05 19:19:11,Sale,-773.18,USD,Debit Card,REF_672085,MERCH_077,Pending,1.26,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003028,ORD_00000712,2024-06-05 19:19:11,Discount,-752.81,USD,Cash,REF_312790,MERCH_074,Approved,9.19,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003029,ORD_00001862,2024-10-06 19:19:11,Sale,-346.42,USD,Credit Card,REF_550466,MERCH_013,Approved,5.3,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003030,ORD_00000911,2025-02-22 19:19:11,Refund,-897.31,USD,PayPal,REF_653921,MERCH_060,Approved,3.51,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003031,ORD_00003681,2024-07-07 19:19:11,Adjustment,754.62,USD,Credit Card,REF_825534,MERCH_041,Approved,4.92,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003032,ORD_00002941,2024-10-04 19:19:11,Fee,-700.99,USD,Debit Card,REF_462845,MERCH_009,Declined,8.22,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003033,ORD_00003551,2024-01-08 19:19:11,Refund,-913.93,USD,Credit Card,REF_397568,MERCH_081,Pending,3.49,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003034,ORD_00004411,2024-11-08 19:19:11,Fee,-168.6,USD,PayPal,REF_551982,MERCH_066,Declined,4.54,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003035,ORD_00001073,2024-06-15 19:19:11,Adjustment,434.3,USD,Credit Card,REF_405222,MERCH_047,Pending,2.17,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003036,,2023-11-03 19:19:11,Adjustment,874.05,USD,Cash,REF_640403,MERCH_021,Declined,1.5,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003037,ORD_00000281,2025-07-11 19:19:11,Refund,83.87,USD,Cash,REF_346740,MERCH_054,Approved,7.28,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003038,ORD_00001846,2024-07-02 19:19:11,Fee,-467.28,USD,PayPal,REF_750643,MERCH_041,Approved,7.96,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003039,ORD_00002523,2024-10-11 19:19:11,Discount,-839.09,USD,Bank Transfer,REF_371483,MERCH_043,Pending,6.41,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003040,ORD_00003066,2023-09-25 19:19:11,Sale,-941.62,USD,Credit Card,REF_266026,MERCH_019,Declined,9.94,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003041,ORD_00002315,2025-04-28 19:19:11,Sale,671.99,USD,Debit Card,REF_222094,MERCH_014,Pending,0.61,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003042,ORD_00001098,2025-04-04 19:19:11,Sale,-275.62,USD,Credit Card,REF_103298,MERCH_002,Pending,9.11,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003043,ORD_00004187,2024-08-14 19:19:11,Adjustment,-475.33,USD,Bank Transfer,REF_868446,MERCH_068,Approved,3.06,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003044,ORD_00004913,2024-02-24 19:19:11,Fee,-757.36,USD,Bank Transfer,REF_561807,MERCH_083,Declined,4.67,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003045,ORD_00003486,2025-05-29 19:19:11,Fee,30.02,USD,Cash,REF_458236,MERCH_026,Declined,4.14,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003046,ORD_00003187,2024-06-20 19:19:11,Discount,10.35,USD,Bank Transfer,REF_991321,MERCH_020,Approved,0.44,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003047,ORD_00003864,2023-12-08 19:19:11,Fee,-480.18,USD,PayPal,REF_883761,MERCH_019,Pending,0.27,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003048,ORD_00003405,2025-02-03 19:19:11,Adjustment,3.07,USD,Bank Transfer,REF_668794,MERCH_036,Declined,4.67,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003049,ORD_00002143,2023-12-05 19:19:11,Sale,84.32,USD,Debit Card,REF_252588,MERCH_039,Approved,0.26,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003050,,2025-03-16 19:19:11,Refund,807.17,USD,Credit Card,REF_161035,MERCH_044,Pending,9.64,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003051,ORD_00004559,2023-09-13 19:19:11,Adjustment,-924.06,USD,Bank Transfer,REF_417366,MERCH_085,Approved,5.71,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003052,ORD_00001268,2025-07-22 19:19:11,Sale,-381.18,USD,Bank Transfer,REF_852229,MERCH_082,Declined,8.0,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003053,ORD_00004539,2024-01-10 19:19:11,Refund,-298.02,USD,Bank Transfer,REF_525826,MERCH_006,Pending,4.28,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003054,ORD_00001240,2024-03-10 19:19:11,Fee,14.3,USD,Debit Card,REF_832968,MERCH_064,Pending,8.51,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003055,ORD_00003640,2025-04-22 19:19:11,Adjustment,647.83,USD,PayPal,REF_322950,MERCH_073,Approved,6.89,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003056,ORD_00000763,2024-03-09 19:19:11,Adjustment,-540.6,USD,Bank Transfer,REF_390792,MERCH_009,Declined,6.43,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003057,ORD_00001158,2024-02-08 19:19:11,Fee,-473.97,USD,Cash,REF_564826,MERCH_040,Pending,9.03,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003058,ORD_00004993,2025-01-20 19:19:11,Adjustment,561.52,USD,Debit Card,REF_985925,MERCH_094,Declined,4.89,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003059,ORD_00004399,2023-11-13 19:19:11,Discount,-688.0,USD,Cash,REF_549277,MERCH_025,Approved,9.52,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003060,ORD_00001742,2025-02-22 19:19:11,Adjustment,902.39,USD,Debit Card,REF_368396,MERCH_080,Declined,3.46,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003061,ORD_00004816,2024-06-16 19:19:11,Adjustment,-166.35,USD,PayPal,REF_542243,MERCH_070,Approved,2.23,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003062,ORD_00000840,2025-04-12 19:19:11,Sale,-165.19,USD,Credit Card,REF_361488,MERCH_044,Pending,5.51,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003063,ORD_00004426,2024-06-09 19:19:11,Sale,8.16,USD,Bank Transfer,REF_139015,MERCH_063,Approved,0.47,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003064,ORD_00002123,2024-09-15 19:19:11,Sale,768.86,USD,Bank Transfer,REF_385693,MERCH_025,Declined,5.36,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003065,,2023-11-15 19:19:11,Refund,235.7,USD,Bank Transfer,REF_361354,MERCH_099,Pending,8.13,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003066,ORD_00003271,2025-05-29 19:19:11,Refund,687.29,USD,Bank Transfer,REF_293435,MERCH_020,Declined,4.98,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003067,ORD_00003249,2025-04-15 19:19:11,Fee,-826.47,USD,Cash,REF_799151,MERCH_074,Pending,2.35,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003068,ORD_00002248,2025-05-01 19:19:11,Sale,-951.73,USD,PayPal,REF_307215,MERCH_026,Pending,1.31,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003069,ORD_00001251,2024-03-05 19:19:11,Fee,313.48,USD,Cash,REF_651236,MERCH_062,Approved,5.66,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003070,ORD_00004526,2023-08-06 19:19:11,Sale,907.35,USD,Bank Transfer,REF_911630,MERCH_084,Approved,8.06,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003071,ORD_00000179,2025-06-30 19:19:11,Adjustment,-650.37,USD,PayPal,REF_762103,MERCH_087,Pending,8.78,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003072,ORD_00000009,2024-07-31 19:19:11,Refund,3.43,USD,Credit Card,REF_476995,MERCH_068,Pending,4.23,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003073,,2025-04-21 19:19:11,Sale,834.89,USD,Debit Card,REF_275917,MERCH_013,Pending,8.94,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003074,ORD_00001615,2024-09-06 19:19:11,Refund,577.39,USD,Cash,REF_986198,MERCH_006,Pending,6.32,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003075,,2024-04-27 19:19:11,Adjustment,452.17,USD,Cash,REF_907880,MERCH_018,Approved,2.09,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003076,ORD_00004856,2025-06-22 19:19:11,Sale,200.41,USD,Credit Card,REF_840902,MERCH_070,Approved,8.95,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003077,ORD_00000095,2025-04-19 19:19:11,Sale,651.76,USD,PayPal,REF_737462,MERCH_043,Declined,6.14,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003078,ORD_00001758,2024-01-02 19:19:11,Fee,-680.09,USD,PayPal,REF_108449,MERCH_067,Approved,8.1,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003079,ORD_00002333,2023-09-28 19:19:11,Fee,-973.13,USD,PayPal,REF_222357,MERCH_075,Pending,7.39,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003080,ORD_00002741,2024-05-02 19:19:11,Refund,-873.1,USD,PayPal,REF_159147,MERCH_084,Approved,4.4,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003081,ORD_00003925,2025-04-11 19:19:11,Sale,144.26,USD,Cash,REF_385064,MERCH_078,Declined,0.73,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003082,ORD_00003571,2025-04-30 19:19:11,Refund,-567.86,USD,Cash,REF_627830,MERCH_026,Pending,6.22,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003083,ORD_00000067,2023-09-21 19:19:11,Adjustment,-469.66,USD,Bank Transfer,REF_169237,MERCH_048,Declined,9.89,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003084,ORD_00000473,2024-12-26 19:19:11,Refund,-80.34,USD,Credit Card,REF_266957,MERCH_042,Approved,5.0,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003085,ORD_00004658,2024-08-11 19:19:11,Fee,-149.25,USD,Cash,REF_390691,MERCH_061,Declined,3.78,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003086,ORD_00002772,2024-05-12 19:19:11,Sale,574.83,USD,Debit Card,REF_962185,MERCH_054,Approved,7.95,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003087,ORD_00001402,2024-07-03 19:19:11,Refund,-917.3,USD,Credit Card,REF_611154,MERCH_055,Declined,0.32,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003088,ORD_00003763,2024-02-09 19:19:11,Fee,-678.02,USD,Debit Card,REF_188897,MERCH_019,Approved,4.69,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003089,ORD_00001434,2025-03-02 19:19:11,Adjustment,-705.61,USD,Bank Transfer,REF_852747,MERCH_032,Pending,0.2,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003090,ORD_00000964,2025-04-12 19:19:11,Refund,-729.23,USD,PayPal,REF_514259,MERCH_013,Declined,2.87,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003091,ORD_00003514,2023-11-16 19:19:11,Fee,-816.9,USD,Bank Transfer,REF_115838,MERCH_027,Pending,3.31,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003092,,2024-06-14 19:19:11,Adjustment,-419.7,USD,Debit Card,REF_272998,MERCH_067,Pending,3.38,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003093,ORD_00000776,2024-09-23 19:19:11,Refund,213.06,USD,Debit Card,REF_583688,MERCH_047,Declined,3.71,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003094,ORD_00004972,2025-05-14 19:19:11,Adjustment,76.28,USD,Bank Transfer,REF_800055,MERCH_076,Approved,0.82,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003095,ORD_00000456,2025-01-14 19:19:11,Fee,-61.57,USD,Bank Transfer,REF_389053,MERCH_088,Pending,7.78,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003096,ORD_00002876,2025-01-18 19:19:11,Discount,-858.83,USD,PayPal,REF_524937,MERCH_057,Pending,4.73,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003097,ORD_00002481,2025-05-22 19:19:11,Refund,-69.62,USD,Bank Transfer,REF_331848,MERCH_007,Declined,0.65,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003098,ORD_00004899,2024-10-30 19:19:11,Fee,205.74,USD,PayPal,REF_415193,MERCH_045,Pending,2.02,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003099,ORD_00001590,2025-07-06 19:19:11,Discount,-835.21,USD,Credit Card,REF_451214,MERCH_093,Declined,8.83,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003100,ORD_00002741,2024-12-05 19:19:11,Adjustment,-339.36,USD,Debit Card,REF_309463,MERCH_099,Declined,1.66,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003101,ORD_00003452,2023-12-24 19:19:11,Adjustment,-673.09,USD,Cash,REF_275972,MERCH_016,Declined,3.33,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003102,ORD_00000046,2025-07-12 19:19:11,Fee,638.64,USD,Credit Card,REF_853523,MERCH_047,Approved,4.61,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003103,ORD_00004836,2024-12-16 19:19:11,Adjustment,828.9,USD,Debit Card,REF_671123,MERCH_057,Declined,7.49,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003104,ORD_00002019,2023-12-29 19:19:11,Sale,672.61,USD,PayPal,REF_826943,MERCH_020,Pending,0.33,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003105,ORD_00002224,2025-07-22 19:19:11,Refund,-751.45,USD,Credit Card,REF_501896,MERCH_045,Approved,7.74,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003106,ORD_00002659,2024-12-10 19:19:11,Discount,-342.12,USD,Bank Transfer,REF_969524,MERCH_007,Pending,2.4,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003107,ORD_00000312,2024-10-12 19:19:11,Adjustment,-374.17,USD,Cash,REF_874192,MERCH_081,Approved,7.48,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003108,ORD_00000155,2024-05-18 19:19:11,Sale,-428.59,USD,PayPal,REF_528307,MERCH_011,Declined,9.38,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003109,ORD_00001732,2024-10-23 19:19:11,Adjustment,482.15,USD,Debit Card,REF_804139,MERCH_038,Pending,1.81,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003110,ORD_00004912,2024-01-27 19:19:11,Refund,743.17,USD,PayPal,REF_114362,MERCH_096,Approved,6.98,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003111,ORD_00003357,2024-09-28 19:19:11,Fee,-841.86,USD,PayPal,REF_454659,MERCH_084,Declined,5.09,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003112,ORD_00000412,2024-12-13 19:19:11,Fee,-85.74,USD,Credit Card,REF_478849,MERCH_003,Declined,7.78,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003113,ORD_00004968,2023-08-05 19:19:11,Refund,813.38,USD,Debit Card,REF_848563,MERCH_041,Declined,1.88,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003114,ORD_00002878,2025-05-29 19:19:11,Sale,900.49,USD,Bank Transfer,REF_896470,MERCH_081,Declined,7.05,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003115,ORD_00000216,2024-12-28 19:19:11,Adjustment,-634.74,USD,Debit Card,REF_982164,MERCH_068,Declined,9.83,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003116,ORD_00003216,2024-12-04 19:19:11,Discount,390.97,USD,Bank Transfer,REF_737599,MERCH_052,Approved,3.58,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003117,ORD_00000478,2025-05-31 19:19:11,Refund,-415.37,USD,PayPal,REF_787145,MERCH_088,Approved,4.22,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003118,ORD_00001972,2023-09-07 19:19:11,Refund,-77.07,USD,Credit Card,REF_723897,MERCH_048,Pending,1.96,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003119,,2023-12-26 19:19:11,Adjustment,-216.88,USD,Credit Card,REF_260412,MERCH_096,Pending,5.07,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003120,ORD_00001196,2023-12-18 19:19:11,Refund,-755.78,USD,Cash,REF_725772,MERCH_048,Approved,7.04,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003121,ORD_00003174,2024-08-03 19:19:11,Adjustment,-53.45,USD,Credit Card,REF_231554,MERCH_031,Approved,3.97,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003122,ORD_00004375,2023-09-13 19:19:11,Refund,-785.27,USD,Debit Card,REF_989306,MERCH_032,Declined,7.75,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003123,ORD_00000398,2025-03-17 19:19:11,Discount,324.72,USD,Credit Card,REF_722508,MERCH_060,Pending,4.75,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003124,ORD_00002614,2025-07-11 19:19:11,Discount,551.24,USD,Cash,REF_485579,MERCH_078,Pending,5.94,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003125,ORD_00004579,2024-07-24 19:19:11,Discount,675.55,USD,Debit Card,REF_838949,MERCH_036,Pending,2.95,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003126,ORD_00001088,2024-05-15 19:19:11,Discount,283.31,USD,Cash,REF_821736,MERCH_009,Approved,7.27,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003127,ORD_00001863,2025-06-25 19:19:11,Adjustment,855.62,USD,Bank Transfer,REF_290377,MERCH_017,Declined,4.49,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003128,ORD_00003641,2025-03-09 19:19:11,Adjustment,604.49,USD,Cash,REF_788228,MERCH_003,Declined,3.2,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003129,ORD_00002087,2025-06-28 19:19:11,Sale,623.98,USD,Bank Transfer,REF_708303,MERCH_098,Declined,3.17,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003130,ORD_00000109,2024-06-01 19:19:11,Sale,-851.37,USD,Credit Card,REF_627025,MERCH_047,Approved,9.14,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003131,ORD_00002348,2023-12-27 19:19:11,Fee,273.06,USD,Cash,REF_422974,MERCH_001,Approved,7.34,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003132,ORD_00001934,2025-05-22 19:19:11,Fee,610.23,USD,Cash,REF_203855,MERCH_024,Declined,3.86,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003133,ORD_00003490,2025-03-06 19:19:11,Refund,350.1,USD,Bank Transfer,REF_532500,MERCH_015,Declined,4.93,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003134,ORD_00001907,2024-11-05 19:19:11,Sale,-331.3,USD,Cash,REF_188308,MERCH_092,Declined,7.34,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003135,,2024-06-03 19:19:11,Fee,-375.47,USD,Cash,REF_135947,MERCH_006,Approved,7.9,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003136,ORD_00002343,2025-06-22 19:19:11,Adjustment,-247.37,USD,Cash,REF_481628,MERCH_089,Pending,4.36,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003137,ORD_00003828,2024-09-26 19:19:11,Discount,731.4,USD,Credit Card,REF_791249,MERCH_039,Declined,7.72,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003138,ORD_00000080,2025-02-26 19:19:11,Adjustment,-665.84,USD,Bank Transfer,REF_689984,MERCH_100,Declined,6.34,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003139,ORD_00003819,2025-02-27 19:19:11,Fee,600.79,USD,PayPal,REF_897409,MERCH_066,Pending,1.27,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003140,ORD_00000286,2024-07-16 19:19:11,Refund,-226.69,USD,PayPal,REF_685796,MERCH_003,Pending,6.86,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003141,ORD_00003355,2024-09-20 19:19:11,Refund,35.62,USD,Bank Transfer,REF_650493,MERCH_044,Approved,6.01,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003142,ORD_00004692,2024-06-25 19:19:11,Refund,574.37,USD,PayPal,REF_889182,MERCH_070,Approved,6.08,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003143,ORD_00001255,2024-02-06 19:19:11,Discount,831.87,USD,Debit Card,REF_690136,MERCH_099,Approved,8.2,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003144,ORD_00003328,2025-01-23 19:19:11,Refund,692.98,USD,Cash,REF_594130,MERCH_046,Pending,9.58,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003145,,2023-12-05 19:19:11,Refund,17.28,USD,Credit Card,REF_865453,MERCH_052,Pending,0.75,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003146,ORD_00004691,2025-01-06 19:19:11,Sale,-766.0,USD,Cash,REF_640111,MERCH_086,Pending,1.96,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003147,ORD_00004257,2024-09-27 19:19:11,Refund,-554.68,USD,Cash,REF_647321,MERCH_027,Approved,1.47,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003148,ORD_00004782,2023-09-20 19:19:11,Discount,-509.77,USD,Debit Card,REF_112921,MERCH_035,Declined,8.75,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003149,ORD_00001690,2024-02-22 19:19:11,Adjustment,-388.5,USD,PayPal,REF_368654,MERCH_069,Declined,5.38,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003150,ORD_00004956,2024-01-15 19:19:11,Refund,146.05,USD,Debit Card,REF_508888,MERCH_090,Declined,1.21,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003151,ORD_00004542,2024-11-09 19:19:11,Sale,574.55,USD,PayPal,REF_917576,MERCH_067,Pending,7.75,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003152,ORD_00001747,2025-02-05 19:19:11,Adjustment,372.7,USD,Debit Card,REF_945261,MERCH_096,Approved,5.33,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003153,ORD_00000504,2024-06-05 19:19:11,Sale,-609.42,USD,Cash,REF_121882,MERCH_033,Pending,1.69,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003154,,2024-09-01 19:19:11,Fee,-668.47,USD,Credit Card,REF_927556,MERCH_053,Pending,2.73,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003155,ORD_00002051,2023-09-30 19:19:11,Fee,733.37,USD,Cash,REF_275201,MERCH_099,Declined,4.99,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003156,ORD_00001995,2024-05-21 19:19:11,Refund,-937.85,USD,Debit Card,REF_575757,MERCH_038,Declined,1.43,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003157,ORD_00000821,2023-08-31 19:19:11,Adjustment,-16.58,USD,Credit Card,REF_682487,MERCH_011,Declined,5.09,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003158,ORD_00000262,2024-01-04 19:19:11,Discount,-661.84,USD,Debit Card,REF_880302,MERCH_093,Declined,0.81,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003159,ORD_00001111,2024-09-26 19:19:11,Refund,-743.25,USD,Debit Card,REF_486804,MERCH_081,Pending,1.7,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003160,,2024-07-05 19:19:11,Adjustment,820.1,USD,Debit Card,REF_159642,MERCH_095,Approved,3.63,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003161,ORD_00001482,2024-12-07 19:19:11,Refund,56.93,USD,PayPal,REF_791565,MERCH_005,Pending,5.83,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003162,,2025-05-23 19:19:11,Adjustment,166.58,USD,Bank Transfer,REF_820229,MERCH_085,Declined,5.35,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003163,ORD_00002572,2024-05-17 19:19:11,Refund,137.9,USD,Cash,REF_565303,MERCH_090,Declined,2.11,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003164,ORD_00001773,2025-03-12 19:19:11,Fee,-11.91,USD,Credit Card,REF_361056,MERCH_019,Pending,3.58,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003165,ORD_00003368,2025-07-24 19:19:11,Fee,856.07,USD,Bank Transfer,REF_467636,MERCH_074,Declined,4.99,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003166,ORD_00001976,2024-09-18 19:19:11,Refund,-810.81,USD,Bank Transfer,REF_300429,MERCH_018,Pending,2.5,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003167,ORD_00000544,2024-11-27 19:19:11,Refund,452.64,USD,Bank Transfer,REF_557599,MERCH_020,Declined,6.35,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003168,ORD_00003080,2024-03-27 19:19:11,Refund,704.26,USD,Credit Card,REF_161887,MERCH_082,Declined,5.02,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003169,ORD_00002344,2024-09-19 19:19:11,Adjustment,472.33,USD,PayPal,REF_795597,MERCH_045,Pending,1.43,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003170,ORD_00003520,2024-05-09 19:19:11,Adjustment,975.61,USD,Bank Transfer,REF_681634,MERCH_030,Approved,5.6,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003171,ORD_00000887,2025-04-04 19:19:11,Fee,654.52,USD,PayPal,REF_941316,MERCH_055,Declined,2.29,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00003172,ORD_00004775,2024-11-08 19:19:11,Refund,571.52,USD,Credit Card,REF_223029,MERCH_100,Approved,8.88,False,2025-08-04 19:19:11,2025-08-04 19:19:11
